,Date,Close,Open,High,Low,Volume,alpha001,alpha002,alpha003,alpha004,alpha005,alpha006,alpha007,alpha008,alpha009,alpha010,alpha011,alpha012,alpha013,alpha014,alpha015,alpha016,alpha017,alpha018,alpha019,alpha020,alpha021,alpha022,alpha023,alpha024,alpha025,alpha026,alpha027,alpha028,alpha029,alpha030,alpha031,alpha032,alpha033,alpha034,alpha035,alpha036,alpha037,alpha038,alpha039,alpha040,alpha041,alpha042,alpha043,alpha044,alpha045,alpha046,alpha047,alpha049,alpha050,alpha051,alpha052,alpha053,alpha054,alpha055,alpha057,alpha060,alpha061,alpha062,alpha064,alpha065,alpha066,alpha068,alpha071,alpha072,alpha073,alpha074,alpha075,alpha077,alpha078,alpha081,alpha083,alpha084,alpha085,alpha086,alpha088,alpha092,alpha094,alpha095,alpha096,alpha098,alpha099,alpha101
12,21-01-2009,2021.71,1993.67,2047.11,1988.24,64120.00000000001,0.0,0.10898161360888937,-1.2617309279743572,-1.1181612554811335,-1.075696886140451,-1.0532531041919724,0.0,0.0,0.3979478162061142,0.3979478162061142,-0.8341967848615461,0.5804488918858557,-0.08496999665062527,0.2104738811497286,-0.24811729169447863,-0.272333000540022,0.0,-0.5497536213533123,0.0,0.8011987814712316,-1.2152872285004002,0.0,0.0,-0.20934069467608965,0.0,-1.2120075297713013,0.8894991628504646,0.12618671836756237,1.9170998548483102,0.0,0.3640621628386393,0.0,-0.6266083603949594,1.4534823967532378,0.0,0.0,0.0,-1.337792780328369,0.0,-1.4111700144282724,1.1900268619864138,-0.6608725291775022,0.0,1.328081189210041,0.0,0.3979478162061142,0.0,0.3979478162061142,-1.244831474504546,0.3979478162061142,0.0,0.25559041610745376,-0.0020968975313447936,0.0,-1.1180739304601008,-1.332256816013935,0.0,0.0,0.0,0.0,-1.3671945049897236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7390685852079619,0.0,0.0,0.0,0.17600940954077388,0.0,0.0,0.0,-3.3282011602085175,0.0,0.0,0.29090311315157036
13,22-01-2009,2044.55,2034.29,2048.48,2012.74,58860.0,0.0,0.8183398410934768,-0.6933983505921324,-1.2235407440622514,-1.6447905056199503,-0.4993700584716297,0.0,0.0,-0.3291506466739588,-0.3291506466739588,-0.6244814491741401,1.0672598458687677,-0.0043508555927827515,-0.17363003453789147,-0.5070279518915977,-0.23292751818544788,0.0,-0.05437365911231324,0.0,-1.5379677250815793,0.7182429989205567,0.0,0.0,-0.2163965671636549,0.0,-1.1100012948275004,0.8345229441462805,-0.40798652128680146,1.6349016245881218,0.0,0.30391262003325753,0.0,0.06082211943696716,-1.1644090911676437,0.0,0.0,0.0,-1.2857869183841422,0.0,-0.9247019167752637,1.261862542301572,-0.6670348814085385,0.0,1.2679064799995496,0.0,-0.3291506466739588,0.0,-0.3291506466739588,-1.1368819713095861,-0.3291506466739588,0.0,0.25549928508692693,-1.0107703138286124,0.0,-1.416792992538458,-1.8282563166958352,0.0,0.0,0.0,0.0,-1.4794635512890915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.168291165453341,0.0,0.0,0.0,0.1731287049562233,0.0,0.0,0.0,-2.3603873681226153,0.0,0.0,-0.09350232358538568
14,23-01-2009,2032.68,2039.52,2054.33,2025.19,57500.0,0.0,0.2840327387859736,0.12730711723499935,-1.1261065386173952,-1.5564611604637848,0.2322684588451419,0.0,-3.6147841786950865,0.6498816279600357,0.6498816279600357,0.4740782779398828,0.03622806082229142,-0.18097861133856494,0.12702178462248026,-0.10177307194393471,-0.3388612336189342,0.0,0.47941145610265196,0.0,0.033716408996205705,0.6831300440639734,0.0,0.0,0.41666666990393747,0.0,-1.0059670301231265,0.7888106221910601,0.7587459436357631,-0.0029251234824727483,0.0,0.7821760856646223,0.0,1.1877371759394673,0.4730971342140045,0.0,0.0,0.0,-0.26364857289006705,0.0,-0.31251698338620804,1.2519265062050882,-0.6147089650962215,0.0,-0.2673666806065623,0.0,0.6498816279600357,0.0,0.6498816279600357,-1.0533559776170656,0.6498816279600357,0.0,0.29334728467450305,0.883189051625753,0.0,-0.9014534971871342,0.6943357651063388,0.0,0.0,0.0,0.0,0.3332122542292004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2993187833243256,0.0,0.0,0.0,0.23288097075202221,0.0,0.0,0.0,-1.932183559491925,0.0,0.0,-1.1112909483515514
15,02-02-2009,2057.06,2052.44,2059.34,2029.72,51450.0,0.0,2.3170703193514024,0.8482260069687323,-1.049140893175412,-1.6502594048220216,0.929621978222441,0.0,-2.296982666163554,-0.4130295677089538,-0.4130295677089538,-0.34827087305425913,1.0715886919310884,-0.28203285991405946,0.7264057837385424,0.9885392773480375,-0.04977301662940902,0.0,0.14645534028317872,0.0,-1.5958347375694564,0.6527912030156852,0.0,0.0,-0.3301569465515138,0.0,-0.9300009556635752,0.7499999850000002,-0.372579156696881,0.5412496094423018,0.0,0.16395866666855005,0.0,0.3334635013357758,0.4501574875027301,0.0,0.0,0.0,-0.9323881262263557,0.0,0.2654758095275709,1.1602191227641268,-0.6262907034112933,0.0,0.7093762398463527,0.0,-0.4130295677089538,0.0,-0.4130295677089538,-0.24374229010938392,-0.4130295677089538,0.0,-0.8318930050947828,-1.1333108395409106,0.0,-1.3088173523727422,-1.575559687560101,0.0,0.0,0.0,0.0,0.019090279925799588,0.0,3.7499999823529415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6685106206917738,0.0,0.0,0.0,0.2880394077864646,0.0,0.0,0.0,-1.6770509777676994,0.0,0.0,-0.27957316488345835
16,03-02-2009,2108.91,2056.8,2108.94,2049.89,87640.0,0.0,-1.0571874615990176,0.6763208940713865,-0.986319284072668,-1.791160256188573,0.9877811991291051,0.0,-2.5471857217647176,-1.1625366907387156,-1.1625366907387156,1.1326309304494322,-1.1650389766647715,-0.9288398757563723,0.49473608670851205,0.826161326483197,-0.4039056366934103,0.0,-1.141275486617957,0.0,-0.48400272400911254,-1.3135791415250375,0.0,0.0,-1.0691738997597533,0.0,-0.5440310406162775,0.7164977062863842,-1.2780279436916422,0.5403789045229621,0.0,-0.3934034291279192,0.0,-0.9998520439953318,-0.15455374047122655,0.0,0.0,0.0,-1.8115160317725354,0.0,0.4033000941677057,1.6067646062576992,-0.6249307501501161,0.0,-1.202685812031188,0.0,-1.1625366907387156,0.0,-1.1625366907387156,-0.5337694829870996,-1.1625366907387156,0.0,0.29326164143652805,-0.9739654762584634,-3.8805696134291403,-2.004655694432486,-2.4106734289021023,0.0,0.0,0.0,0.0,-0.29653130209641293,0.0,2.6568446472085214,0.0,-3.8805699845813275,0.0,0.0,0.0,0.0,0.0,-1.7620564217638153,0.0,0.0,0.0,0.20563633789417446,0.0,0.0,0.0,-1.5029382940329303,0.0,0.0,1.2006497320239198
17,04-02-2009,2166.41,2118.56,2166.41,2117.02,100890.0,4.006938229792833,-2.2321210903356286,-0.6234297376384333,-0.9337570234942622,-2.7697074528206573,0.2658948793729542,0.0,-2.8080971835928037,-1.2344618550136859,-1.2344618550136859,1.12615578288618,-1.2362620150401817,-2.6732687187818094,0.060390542538946664,0.17614839839113092,-2.819008463713367,0.0,-1.068642928451733,0.0,-2.336411183266811,-1.2182474931396223,0.0,0.0,-2.361072875006406,0.0,0.3968109263680157,0.6871842567696105,-0.9429756587957506,1.5402944243299008,0.0,-0.9958748866513651,0.0,-0.9049407547738841,-1.4927064298202453,0.0,0.0,0.0,-1.5877899846656356,0.0,-0.4672248464923411,2.2497093679483644,-0.6237105535425326,0.0,-1.2887105567650374,0.0,-1.2344618550136859,0.0,-1.2344618550136859,-0.9258968415181598,-1.2344618550136859,0.0,0.24584107459443183,-0.9580188889472286,-3.1187203812409385,-2.357687708050315,-2.1852069013480473,0.0,0.0,0.0,0.0,-0.608896738132151,0.0,2.1730674617342163,0.0,-1.619708853382954,0.0,0.0,0.0,0.0,0.0,-2.9894012289900047,0.0,0.0,0.0,-0.983418591470725,0.0,0.0,0.0,-1.3743685378249342,0.0,0.0,1.277819783014798
18,05-02-2009,2150.97,2164.55,2211.18,2135.67,115100.0,2.302494999700515,-1.7361278850537467,-1.7215556147202684,-0.8889184773500303,-3.925392176803089,-1.2665732768777793,0.0,-1.9175348412545563,0.8783088544684834,0.8783088544684834,1.0943463095908035,0.8722903032048804,-2.2848289795193213,-1.4760852758708785,-0.9679136376282844,-2.8371248582991857,0.0,0.4219426811426386,0.0,-0.4927757839336939,-1.1413288541290234,0.0,0.0,-1.3267220021387223,0.0,0.3851387402263982,0.661246508687427,1.6348206462898924,1.8275901758918276,0.0,-0.7637563096699361,0.0,1.5398102549398545,1.3935115104713522,0.0,0.0,0.0,0.2940478747050631,0.0,-1.7796004764380136,2.153304784551347,-0.603030824819282,0.0,-1.222420829768731,0.0,0.8783088544684834,0.0,0.8783088544684834,-1.0225890849270802,0.8783088544684834,0.0,0.3877376113018879,1.1531907227668634,1.5509576402837841,-1.5801952994132655,1.6533979542841217,0.0,0.0,0.0,0.0,-0.9051680974513848,0.0,1.8848425820185122,0.0,-0.8052894882075864,0.0,0.0,0.0,0.0,0.0,-2.5236184726730877,0.0,0.0,0.0,-1.1203718781664858,4.129483164670112,0.0,0.0,-1.5136463556184168,0.0,0.0,-1.05273014106757
19,06-02-2009,2237.28,2158.08,2240.02,2158.08,106670.0,1.3877151336821714,-1.236364095533692,-2.0104919336839533,-0.8500686028691533,-2.77072003476358,-2.0371765316206427,0.0,-1.3602648048812989,-1.8789536348464977,-1.8789536348464977,0.5400926685815394,2.3972927248306997,-2.100729554900132,-0.8914851839264549,-0.7622239540204393,-2.35267547796313,0.0,-1.2643019603795858,0.0,0.672859313204264,-1.0775486477940854,-4.248528564646996,-4.248529154668429,-1.8502142169834443,4.24852881750985,0.37444498095584317,0.6380774559750659,-1.5714957432732708,0.24733855518583875,4.248527397120054,-0.9881566694394258,0.0,-1.0309900365200266,-1.3289529771628954,0.0,0.0,0.0,-1.2257519226894296,0.0,-2.316298185084244,2.010568532106538,-0.6092144856887199,0.0,-1.0237427347256032,0.0,-1.8789536348464977,4.248528229713127,-1.8789536348464977,-0.9716282980524379,-1.8789536348464977,0.0,0.1698277921245417,-0.707736142081521,0.7305426645517183,-2.346070671110403,-1.8674985616489075,0.0,0.0,0.0,0.0,-1.1715886674158253,0.0,1.688194297142825,0.0,-0.7728736016932527,0.0,0.0,0.0,0.0,0.0,-2.476464718733937,0.0,0.0,0.0,-1.6361855970895551,2.9240382796926894,0.0,0.0,-1.3954078650746289,0.0,0.0,1.2373975047251697
20,09-02-2009,2296.67,2271.59,2307.91,2257.49,129520.00000000001,2.5026783972393654,-0.3175102768103209,-1.7707228623084978,-0.8159745223726507,-3.962618802109449,-2.001374279423619,0.0,-1.8023390502915393,-1.0806969956438686,-1.0806969956438686,0.6430445527706662,-1.193211364295042,-1.8637311504148701,-2.5322924875689883,-0.7566820651596079,-2.003628206540769,0.0,-0.7098724055182657,0.0,-2.801990802151723,-1.0235326214383182,-3.9779859349426347,-3.424474442972816,-1.7005614943946015,0.8913245603771632,0.9839084876321552,0.6172133865150345,-0.2792360881391239,0.7285701473768741,3.1689951235012157,-1.0098092228692572,0.0,-0.4758475322170544,-1.3539552892227227,0.0,0.0,0.0,-1.1720926998850911,0.0,-2.3184095263550857,2.4618208838030964,-0.6189587742929173,0.0,-1.0430250503448704,0.0,0.44508298978917915,4.344290392418068,-1.0806969956438686,-0.9277032282182464,-1.0806969956438686,0.0,0.27769305793514043,-0.4650433011378782,2.1230044429763306,-2.393155334059434,-1.3004337162852164,0.0,0.0,0.0,0.0,-1.3988015000875378,0.0,1.5430334956993506,0.0,0.019363706458455747,0.0,0.0,0.0,0.0,0.0,-3.8526650605653368,0.0,0.0,0.0,-1.4880833199045298,2.390457202002121,0.0,0.0,-1.0631166418437217,0.0,0.0,0.2739722799749489
21,10-02-2009,2326.76,2288.07,2327.1,2263.53,116300.0,2.147843350159022,1.1388610897517606,-1.5885593520099222,-0.7857327120586748,-3.07729937254399,-1.7264159533836805,0.0,-1.636658485567435,-0.2761767621329593,-0.2761767621329593,-0.22241735397157758,0.9821524409296504,-1.4138840405328439,-0.11411793070925924,-0.11049323303584858,-1.5339273152836441,0.0,-0.8756141064560962,0.0,0.6025143194867096,-0.97700841137294,0.8511668742196333,-2.483504281187335,-2.211368927692126,2.710423218511164,0.9408878495431291,0.5982930132880995,-1.1592649176735805,0.18223494856593295,0.40172772758159636,-1.1163363092764689,0.0,-0.7255907766538884,-1.0774217534274786,0.0,0.0,0.0,-1.2904174738727128,0.0,-2.012327977637731,2.0627573833914203,-0.617274194679492,0.0,-0.6082947610584429,0.0,0.43330014952871304,-1.257688665627301,-0.2761767621329593,-0.8893222956989094,-0.2761767621329593,0.0,0.22141578588616673,-1.0005878319929036,1.9749530307431264,-2.1791034510963354,-1.7629193789989699,0.0,0.0,0.0,0.0,-0.715642494277088,0.0,1.4301938803389769,0.0,0.018939820899493635,0.0,0.0,0.0,0.0,0.0,-2.315526437202692,0.0,0.0,0.0,-1.480872482871575,2.0725478259982726,0.0,0.0,-1.012893509262485,0.0,0.0,0.4920375509109484
22,11-02-2009,2331.14,2287.23,2381.19,2275.57,147580.0,1.33018370131178,1.7178340883310452,-1.5798494021075562,-0.7586637492188324,-2.4576900491813585,-1.631410126545669,0.0,-1.0545535536367405,0.4286904859073709,0.662392926256949,0.578632071631297,0.12355877090797265,-1.4500103051012672,-1.3239689572783169,-0.21892986485526703,-1.6013094260117142,0.0,-0.9018005469194768,0.0,0.8785146763637672,-0.9363821746679569,0.994302745699914,-1.8227599505965237,-0.7430178334073801,2.763308719360414,0.9031301227328892,0.5810300275286682,0.3714015740712414,1.2171446498075313,0.4084784271708064,-0.765751696654491,0.0,-0.7642354675303389,1.2037568435088275,0.0,0.0,0.0,-0.9035002991837003,0.0,-1.8785787592351983,1.9518219618834178,-0.6116180442292909,0.0,-0.6799540922166806,0.0,0.42241204215563616,4.337394384936405,0.4286904859073709,-0.8554030125459283,0.4286904859073709,0.0,0.29143179253251184,0.4108357715054097,2.228601799494834,-1.7747245351725671,0.2530245055777251,0.0,0.0,0.0,0.0,-1.2969686326577425,0.0,1.3392080690483095,0.0,-2.1467019898716213,0.0,0.0,0.0,0.0,0.0,-1.1513896019613898,0.0,0.0,0.0,-1.5541253413906575,1.85566112748126,0.0,0.0,-0.9692656594711998,0.0,0.0,0.08020940231028595
